,sexe, race,age, education,pays d'origine,etat civil,relation,Secteur d'activite, occupation,gain en capital,perte en capital,revenue annuel,heure par semaine, education-num,revenue annuel  numeric,sexe numeric,race numeric,pays d'origine numeric,etat civil numeric,relation numeric,secteur d'activite numeric,occupation numeric,education numeric
2799, Female, White,42, Prof-school, United-States, Divorced, Unmarried, Self-emp-not-inc, Prof-specialty,7430,0, >50K,44,15,0,0,4,38,0,4,5,10,14
2800, Female, White,87, Prof-school, United-States, Divorced, Unmarried, State-gov, Prof-specialty,0,0, <=50K,83,30,1,0,4,38,0,4,6,10,14
2801, Female, Asian-Pac-Islander,32, Prof-school, United-States, Married-civ-spouse, Wife, Private, Prof-specialty,15024,0, >50K,50,15,0,0,1,38,2,5,3,10,14
2802, Female, White,111, Prof-school, United-States, Married-civ-spouse, Wife, Private, Exec-managerial,30048,0, >50K,135,45,0,0,4,38,2,5,3,4,14
2803, Female, White,41, Prof-school, United-States, Married-civ-spouse, Wife, Self-emp-inc, Exec-managerial,0,2415, >50K,55,15,0,0,4,38,2,5,4,4,14
2804, Female, White,33, Prof-school, United-States, Married-civ-spouse, Wife, Federal-gov, Prof-specialty,0,0, >50K,40,15,0,0,4,38,2,5,0,10,14
2805, Female, White,49, Prof-school, United-States, Married-civ-spouse, Wife, Local-gov, Prof-specialty,0,1977, >50K,60,15,0,0,4,38,2,5,1,10,14
2806, Female, White,38, Prof-school, United-States, Married-civ-spouse, Wife, Private, Prof-specialty,0,0, <=50K,40,15,1,0,4,38,2,5,3,10,14
2807, Female, White,296, Prof-school, United-States, Married-civ-spouse, Wife, Private, Prof-specialty,40839,0, >50K,360,120,0,0,4,38,2,5,3,10,14
2808, Female, White,55, Prof-school, United-States, Married-civ-spouse, Wife, Self-emp-not-inc, Prof-specialty,0,0, <=50K,10,15,1,0,4,38,2,5,5,10,14
2809, Female, White,40, Prof-school, United-States, Married-civ-spouse, Wife, Self-emp-not-inc, Prof-specialty,15024,0, >50K,40,15,0,0,4,38,2,5,5,10,14
2810, Female, White,73, Prof-school, United-States, Married-civ-spouse, Wife, State-gov, Prof-specialty,15024,0, >50K,89,30,0,0,4,38,2,5,6,10,14
2811, Female, White,38, Prof-school, United-States, Married-civ-spouse, Wife, Private, Sales,0,0, <=50K,40,15,1,0,4,38,2,5,3,12,14
2812, Female, White,57, Prof-school, United-States, Married-civ-spouse, Wife, Self-emp-not-inc, Sales,15024,0, >50K,35,15,0,0,4,38,2,5,5,12,14
2813, Female, Asian-Pac-Islander,34, Prof-school, United-States, Never-married, Not-in-family, Private, Prof-specialty,0,0, <=50K,40,15,1,0,1,38,4,1,3,10,14
2814, Female, Black,50, Prof-school, United-States, Never-married, Not-in-family, Local-gov, Exec-managerial,0,0, >50K,52,15,0,0,2,38,4,1,1,4,14
2815, Female, Black,30, Prof-school, United-States, Never-married, Not-in-family, Federal-gov, Prof-specialty,0,0, <=50K,40,15,1,0,2,38,4,1,0,10,14
2816, Female, White,29, Prof-school, United-States, Never-married, Not-in-family, Federal-gov, Prof-specialty,0,0, <=50K,55,15,1,0,4,38,4,1,0,10,14
2817, Female, White,33, Prof-school, United-States, Never-married, Not-in-family, Federal-gov, Prof-specialty,0,0, >50K,65,15,0,0,4,38,4,1,0,10,14
2818, Female, White,29, Prof-school, United-States, Never-married, Not-in-family, Local-gov, Prof-specialty,0,0, <=50K,70,15,1,0,4,38,4,1,1,10,14
2819, Female, White,53, Prof-school, United-States, Never-married, Not-in-family, Local-gov, Prof-specialty,0,0, >50K,50,15,0,0,4,38,4,1,1,10,14
2820, Female, White,359, Prof-school, United-States, Never-married, Not-in-family, Private, Prof-specialty,0,0, <=50K,539,165,1,0,4,38,4,1,3,10,14
2821, Female, White,321, Prof-school, United-States, Never-married, Not-in-family, Private, Prof-specialty,28168,2559, >50K,395,120,0,0,4,38,4,1,3,10,14
2822, Female, White,34, Prof-school, United-States, Never-married, Not-in-family, Self-emp-not-inc, Prof-specialty,0,0, >50K,60,15,0,0,4,38,4,1,5,10,14
2823, Female, White,46, Prof-school, United-States, Never-married, Not-in-family, State-gov, Prof-specialty,0,1564, >50K,55,15,0,0,4,38,4,1,6,10,14
2824, Female, White,32, Prof-school, United-States, Never-married, Not-in-family, Private, Sales,13550,0, >50K,50,15,0,0,4,38,4,1,3,12,14
2825, Female, White,54, Prof-school, United-States, Never-married, Other-relative, Private, Prof-specialty,0,0, <=50K,65,15,1,0,4,38,4,2,3,10,14
2826, Female, White,27, Prof-school, United-States, Never-married, Own-child, Private, Prof-specialty,0,0, <=50K,40,15,1,0,4,38,4,3,3,10,14
2827, Female, White,30, Prof-school, United-States, Never-married, Own-child, Private, Tech-support,0,0, <=50K,24,15,1,0,4,38,4,3,3,13,14
2828, Female, Black,40, Prof-school, United-States, Separated, Own-child, Local-gov, Prof-specialty,0,0, <=50K,40,15,1,0,2,38,5,3,1,10,14
2829, Female, White,44, Prof-school, United-States, Separated, Unmarried, Local-gov, Prof-specialty,0,0, <=50K,40,15,1,0,4,38,5,4,1,10,14
2830, Female, Black,74, Prof-school, United-States, Widowed, Not-in-family, Private, Adm-clerical,0,0, <=50K,20,15,1,0,2,38,6,1,3,1,14
2831, Female, White,51, Prof-school, United-States, Widowed, Not-in-family, Local-gov, Prof-specialty,0,0, <=50K,40,15,1,0,4,38,6,1,1,10,14
2832, Female, White,68, Prof-school, United-States, Widowed, Unmarried, Private, Prof-specialty,0,0, <=50K,16,15,1,0,4,38,6,4,3,10,14
2833, Female, Asian-Pac-Islander,25, Some-college, Cambodia, Never-married, Other-relative, Private, Craft-repair,0,0, <=50K,40,10,1,0,1,0,4,2,3,3,15
2834, Female, White,30, Some-college, Canada, Divorced, Not-in-family, Private, Adm-clerical,0,0, <=50K,35,10,1,0,4,1,0,1,3,1,15
2835, Female, White,45, Some-college, Canada, Married-civ-spouse, Wife, Private, Adm-clerical,0,0, >50K,24,10,0,0,4,1,2,5,3,1,15
2836, Female, White,51, Some-college, Canada, Married-civ-spouse, Wife, Self-emp-not-inc, Prof-specialty,0,2057, <=50K,60,10,1,0,4,1,2,5,5,10,15
2837, Female, White,52, Some-college, Canada, Married-civ-spouse, Wife, Private, Sales,0,0, >50K,52,10,0,0,4,1,2,5,3,12,15
2838, Female, White,56, Some-college, Canada, Married-civ-spouse, Wife, Self-emp-inc, Sales,0,0, >50K,60,10,0,0,4,1,2,5,4,12,15
2839, Female, White,56, Some-college, Canada, Never-married, Not-in-family, Private, Adm-clerical,0,0, <=50K,40,10,1,0,4,1,4,1,3,1,15
2840, Female, White,24, Some-college, Canada, Never-married, Not-in-family, State-gov, Other-service,0,0, <=50K,40,10,1,0,4,1,4,1,6,8,15
2841, Female, White,20, Some-college, Canada, Never-married, Not-in-family, Private, Tech-support,0,0, <=50K,10,10,1,0,4,1,4,1,3,13,15
2842, Female, White,38, Some-college, Columbia, Divorced, Unmarried, Private, Adm-clerical,0,0, <=50K,40,10,1,0,4,3,0,4,3,1,15
2843, Female, White,21, Some-college, Columbia, Never-married, Not-in-family, Private, Adm-clerical,0,0, <=50K,30,10,1,0,4,3,4,1,3,1,15
2844, Female, White,33, Some-college, Columbia, Separated, Unmarried, Private, Tech-support,0,0, <=50K,50,10,1,0,4,3,5,4,3,13,15
2845, Female, White,36, Some-college, Cuba, Divorced, Unmarried, Private, Craft-repair,0,0, <=50K,40,10,1,0,4,4,0,4,3,3,15
2846, Female, White,46, Some-college, Cuba, Divorced, Unmarried, Private, Sales,0,0, <=50K,40,10,1,0,4,4,0,4,3,12,15
2847, Female, White,59, Some-college, Cuba, Married-civ-spouse, Wife, Private, Adm-clerical,0,0, >50K,14,10,0,0,4,4,2,5,3,1,15
2848, Female, White,50, Some-college, Cuba, Married-spouse-absent, Not-in-family, Private, Other-service,0,0, <=50K,40,10,1,0,4,4,3,1,3,8,15
2849, Female, Other,21, Some-college, Cuba, Never-married, Own-child, Private, Adm-clerical,0,0, <=50K,20,10,1,0,3,4,4,3,3,1,15
2850, Female, White,37, Some-college, Cuba, Separated, Own-child, Self-emp-not-inc, Other-service,0,0, <=50K,40,10,1,0,4,4,5,3,5,8,15
2851, Female, White,64, Some-college, Cuba, Widowed, Not-in-family, Private, Adm-clerical,0,0, <=50K,40,10,1,0,4,4,6,1,3,1,15
2852, Female, White,40, Some-college, Dominican-Republic, Married-civ-spouse, Wife, Private, Adm-clerical,0,0, <=50K,40,10,1,0,4,5,2,5,3,1,15
2853, Female, Black,26, Some-college, Dominican-Republic, Married-spouse-absent, Other-relative, Private, Craft-repair,0,0, <=50K,35,10,1,0,2,5,3,2,3,3,15
2854, Female, Other,22, Some-college, Dominican-Republic, Married-spouse-absent, Own-child, Private, Sales,0,0, <=50K,22,10,1,0,3,5,3,3,3,12,15
2855, Female, White,24, Some-college, Dominican-Republic, Never-married, Own-child, Private, Adm-clerical,3325,0, <=50K,52,10,1,0,4,5,4,3,3,1,15
2856, Female, White,23, Some-college, Dominican-Republic, Never-married, Own-child, Private, Other-service,0,0, <=50K,40,10,1,0,4,5,4,3,3,8,15
2857, Female, Other,24, Some-college, Ecuador, Married-spouse-absent, Unmarried, Private, Sales,0,0, <=50K,30,10,1,0,3,6,3,4,3,12,15
2858, Female, Other,25, Some-college, Ecuador, Never-married, Other-relative, Private, Other-service,0,0, <=50K,25,10,1,0,3,6,4,2,3,8,15
2859, Female, White,21, Some-college, Ecuador, Never-married, Own-child, Private, Tech-support,0,0, <=50K,25,10,1,0,4,6,4,3,3,13,15
2860, Female, Black,41, Some-college, El-Salvador, Divorced, Not-in-family, Private, Adm-clerical,0,0, <=50K,24,10,1,0,2,7,0,1,3,1,15
2861, Female, White,42, Some-college, El-Salvador, Married-civ-spouse, Wife, Private, Exec-managerial,0,0, >50K,40,10,0,0,4,7,2,5,3,4,15
2862, Female, White,30, Some-college, El-Salvador, Never-married, Own-child, Private, Sales,0,0, <=50K,40,10,1,0,4,7,4,3,3,12,15
2863, Female, White,23, Some-college, El-Salvador, Never-married, Unmarried, Private, Other-service,0,0, <=50K,48,10,1,0,4,7,4,4,3,8,15
2864, Female, White,25, Some-college, El-Salvador, Separated, Other-relative, Private, Priv-house-serv,0,0, <=50K,30,10,1,0,4,7,5,2,3,9,15
2865, Female, White,33, Some-college, El-Salvador, Separated, Unmarried, Private, Other-service,0,0, <=50K,38,10,1,0,4,7,5,4,3,8,15
2866, Female, White,30, Some-college, England, Divorced, Not-in-family, Private, Prof-specialty,6849,0, <=50K,40,10,1,0,4,8,0,1,3,10,15
2867, Female, White,49, Some-college, England, Divorced, Unmarried, Private, Sales,0,0, <=50K,55,10,1,0,4,8,0,4,3,12,15
2868, Female, White,43, Some-college, England, Married-civ-spouse, Wife, Private, Other-service,0,0, >50K,20,10,0,0,4,8,2,5,3,8,15
2869, Female, White,30, Some-college, England, Never-married, Not-in-family, Private, Exec-managerial,0,0, <=50K,40,10,1,0,4,8,4,1,3,4,15
2870, Female, White,60, Some-college, England, Widowed, Not-in-family, Federal-gov, Exec-managerial,0,0, <=50K,40,10,1,0,4,8,6,1,0,4,15
2871, Female, White,58, Some-college, France, Divorced, Unmarried, Private, Other-service,0,0, <=50K,42,10,1,0,4,9,0,4,3,8,15
2872, Female, White,32, Some-college, France, Married-civ-spouse, Wife, Local-gov, Protective-serv,0,0, >50K,40,10,0,0,4,9,2,5,1,11,15
2873, Female, White,100, Some-college, Germany, Divorced, Not-in-family, Private, Adm-clerical,0,0, <=50K,85,20,1,0,4,10,0,1,3,1,15
2874, Female, White,101, Some-college, Germany, Divorced, Unmarried, Private, Exec-managerial,0,0, <=50K,80,20,1,0,4,10,0,4,3,4,15
2875, Female, White,22, Some-college, Germany, Married-civ-spouse, Wife, Private, Sales,0,0, <=50K,30,10,1,0,4,10,2,5,3,12,15
2876, Female, White,21, Some-college, Germany, Never-married, Not-in-family, Private, Other-service,0,0, <=50K,25,10,1,0,4,10,4,1,3,8,15
2877, Female, White,20, Some-college, Germany, Never-married, Own-child, Self-emp-not-inc, Adm-clerical,0,0, <=50K,12,10,1,0,4,10,4,3,5,1,15
2878, Female, White,21, Some-college, Germany, Never-married, Own-child, Private, Other-service,0,0, <=50K,25,10,1,0,4,10,4,3,3,8,15
2879, Female, White,34, Some-college, Germany, Never-married, Unmarried, Private, Adm-clerical,0,0, <=50K,40,10,1,0,4,10,4,4,3,1,15
2880, Female, White,47, Some-college, Germany, Separated, Unmarried, Private, Adm-clerical,0,0, <=50K,16,10,1,0,4,10,5,4,3,1,15
2881, Female, White,38, Some-college, Germany, Separated, Unmarried, Private, Prof-specialty,0,0, <=50K,40,10,1,0,4,10,5,4,3,10,15
2882, Female, Asian-Pac-Islander,32, Some-college, Greece, Married-civ-spouse, Other-relative, Private, Sales,0,0, <=50K,40,10,1,0,1,11,2,2,3,12,15
2883, Female, White,23, Some-college, Greece, Never-married, Not-in-family, Private, Adm-clerical,0,0, <=50K,24,10,1,0,4,11,4,1,3,1,15
2884, Female, White,23, Some-college, Guatemala, Married-spouse-absent, Own-child, Local-gov, Adm-clerical,0,0, <=50K,40,10,1,0,4,12,3,3,1,1,15
2885, Female, White,29, Some-college, Guatemala, Separated, Not-in-family, Private, Priv-house-serv,0,0, <=50K,30,10,1,0,4,12,5,1,3,9,15
2886, Female, Black,34, Some-college, Haiti, Married-civ-spouse, Other-relative, Private, Protective-serv,0,0, <=50K,25,10,1,0,2,13,2,2,3,11,15
2887, Female, Black,24, Some-college, Haiti, Never-married, Other-relative, Private, Other-service,0,0, <=50K,30,10,1,0,2,13,4,2,3,8,15
2888, Female, Black,20, Some-college, Haiti, Never-married, Own-child, Private, Adm-clerical,0,0, <=50K,40,10,1,0,2,13,4,3,3,1,15
2889, Female, Black,42, Some-college, Haiti, Separated, Unmarried, Private, Other-service,0,0, <=50K,21,10,1,0,2,13,5,4,3,8,15
2890, Female, Black,38, Some-college, Haiti, Widowed, Other-relative, Private, Other-service,0,0, <=50K,45,10,1,0,2,13,6,2,3,8,15
2891, Female, White,32, Some-college, Holand-Netherlands, Never-married, Other-relative, Private, Machine-op-inspct,0,2205, <=50K,40,10,1,0,4,14,4,2,3,7,15
2892, Female, White,41, Some-college, Honduras, Divorced, Not-in-family, Self-emp-inc, Machine-op-inspct,0,0, <=50K,40,10,1,0,4,15,0,1,4,7,15
2893, Female, White,26, Some-college, Hungary, Never-married, Not-in-family, Private, Priv-house-serv,0,0, <=50K,50,10,1,0,4,17,4,1,3,9,15
2894, Female, White,65, Some-college, Hungary, Widowed, Not-in-family, Private, Prof-specialty,1848,0, <=50K,20,10,1,0,4,17,6,1,3,10,15
2895, Female, Asian-Pac-Islander,29, Some-college, India, Married-spouse-absent, Own-child, Private, Sales,0,0, <=50K,26,10,1,0,1,18,3,3,3,12,15
2896, Female, White,22, Some-college, Iran, Divorced, Own-child, Private, Sales,0,0, <=50K,48,10,1,0,4,19,0,3,3,12,15
2897, Female, White,43, Some-college, Iran, Divorced, Unmarried, Private, Exec-managerial,0,0, <=50K,45,10,1,0,4,19,0,4,3,4,15
2898, Female, White,24, Some-college, Iran, Never-married, Own-child, Private, Adm-clerical,0,0, <=50K,40,10,1,0,4,19,4,3,3,1,15
2899, Female, White,51, Some-college, Ireland, Divorced, Not-in-family, Private, Handlers-cleaners,0,0, <=50K,40,10,1,0,4,20,0,1,3,6,15
2900, Female, White,48, Some-college, Ireland, Never-married, Not-in-family, Private, Exec-managerial,0,0, >50K,40,10,0,0,4,20,4,1,3,4,15
2901, Female, White,54, Some-college, Italy, Divorced, Not-in-family, Private, Exec-managerial,0,0, <=50K,40,10,1,0,4,21,0,1,3,4,15
2902, Female, White,51, Some-college, Italy, Divorced, Unmarried, Private, Sales,0,0, <=50K,40,10,1,0,4,21,0,4,3,12,15
2903, Female, Black,51, Some-college, Jamaica, Married-civ-spouse, Wife, Private, Adm-clerical,0,0, <=50K,35,10,1,0,2,22,2,5,3,1,15
2904, Female, Black,83, Some-college, Jamaica, Never-married, Not-in-family, Private, Adm-clerical,0,0, <=50K,116,30,1,0,2,22,4,1,3,1,15
2905, Female, Black,28, Some-college, Jamaica, Never-married, Not-in-family, Private, Exec-managerial,0,0, <=50K,45,10,1,0,2,22,4,1,3,4,15
2906, Female, Black,29, Some-college, Jamaica, Never-married, Not-in-family, Private, Other-service,0,0, <=50K,30,10,1,0,2,22,4,1,3,8,15
2907, Female, Black,79, Some-college, Jamaica, Never-married, Other-relative, Private, Adm-clerical,0,0, <=50K,70,20,1,0,2,22,4,2,3,1,15
2908, Female, Black,28, Some-college, Jamaica, Never-married, Own-child, Private, Adm-clerical,0,0, <=50K,40,10,1,0,2,22,4,3,3,1,15
2909, Female, Black,23, Some-college, Jamaica, Never-married, Own-child, Private, Machine-op-inspct,0,0, <=50K,20,10,1,0,2,22,4,3,3,7,15
2910, Female, Black,26, Some-college, Jamaica, Never-married, Own-child, Local-gov, Other-service,0,0, <=50K,10,10,1,0,2,22,4,3,1,8,15
2911, Female, Black,22, Some-college, Jamaica, Never-married, Unmarried, Private, Exec-managerial,0,0, <=50K,40,10,1,0,2,22,4,4,3,4,15
2912, Female, Black,25, Some-college, Jamaica, Separated, Other-relative, Private, Adm-clerical,0,0, <=50K,40,10,1,0,2,22,5,2,3,1,15
2913, Female, Asian-Pac-Islander,37, Some-college, Japan, Divorced, Not-in-family, Private, Exec-managerial,0,0, >50K,40,10,0,0,1,23,0,1,3,4,15
2914, Female, Black,31, Some-college, Japan, Divorced, Unmarried, Private, Adm-clerical,0,0, <=50K,40,10,1,0,2,23,0,4,3,1,15
2915, Female, White,32, Some-college, Japan, Married-civ-spouse, Own-child, Private, Exec-managerial,2597,0, <=50K,40,10,1,0,4,23,2,3,3,4,15
2916, Female, Asian-Pac-Islander,34, Some-college, Japan, Never-married, Not-in-family, Private, Adm-clerical,0,0, <=50K,35,10,1,0,1,23,4,1,3,1,15
2917, Female, White,29, Some-college, Japan, Never-married, Not-in-family, Private, Adm-clerical,0,0, <=50K,40,10,1,0,4,23,4,1,3,1,15
2918, Female, White,19, Some-college, Japan, Never-married, Other-relative, State-gov, Adm-clerical,0,0, <=50K,15,10,1,0,4,23,4,2,6,1,15
2919, Female, Asian-Pac-Islander,24, Some-college, Laos, Married-civ-spouse, Wife, Private, Adm-clerical,0,0, <=50K,40,10,1,0,1,24,2,5,3,1,15
2920, Female, White,43, Some-college, Mexico, Divorced, Not-in-family, Local-gov, Adm-clerical,594,0, <=50K,20,10,1,0,4,25,0,1,1,1,15
2921, Female, White,47, Some-college, Mexico, Divorced, Unmarried, Local-gov, Adm-clerical,0,0, <=50K,38,10,1,0,4,25,0,4,1,1,15
2922, Female, White,39, Some-college, Mexico, Divorced, Unmarried, Private, Exec-managerial,0,0, <=50K,40,10,1,0,4,25,0,4,3,4,15
2923, Female, White,36, Some-college, Mexico, Divorced, Unmarried, Private, Other-service,0,0, <=50K,40,10,1,0,4,25,0,4,3,8,15
2924, Female, Other,44, Some-college, Mexico, Married-civ-spouse, Wife, Private, Adm-clerical,0,0, >50K,30,10,0,0,3,25,2,5,3,1,15
2925, Female, White,41, Some-college, Mexico, Never-married, Not-in-family, Private, Adm-clerical,0,0, <=50K,40,10,1,0,4,25,4,1,3,1,15
2926, Female, White,24, Some-college, Mexico, Never-married, Not-in-family, Private, Machine-op-inspct,0,0, <=50K,24,10,1,0,4,25,4,1,3,7,15
2927, Female, White,54, Some-college, Mexico, Never-married, Not-in-family, Local-gov, Prof-specialty,0,0, <=50K,40,10,1,0,4,25,4,1,1,10,15
2928, Female, White,26, Some-college, Mexico, Never-married, Not-in-family, Self-emp-not-inc, Prof-specialty,0,0, <=50K,4,10,1,0,4,25,4,1,5,10,15
2929, Female, White,21, Some-college, Mexico, Never-married, Other-relative, Private, Adm-clerical,0,0, <=50K,40,10,1,0,4,25,4,2,3,1,15
2930, Female, White,21, Some-college, Mexico, Never-married, Own-child, Local-gov, Adm-clerical,0,0, <=50K,40,10,1,0,4,25,4,3,1,1,15
2931, Female, White,20, Some-college, Mexico, Never-married, Own-child, Private, Adm-clerical,0,0, <=50K,40,10,1,0,4,25,4,3,3,1,15
2932, Female, White,42, Some-college, Mexico, Never-married, Own-child, Private, Other-service,0,0, <=50K,60,20,1,0,4,25,4,3,3,8,15
2933, Female, White,19, Some-college, Mexico, Never-married, Own-child, Self-emp-not-inc, Other-service,0,0, <=50K,40,10,1,0,4,25,4,3,5,8,15
2934, Female, White,22, Some-college, Mexico, Never-married, Own-child, Private, Sales,0,0, <=50K,20,10,1,0,4,25,4,3,3,12,15
2935, Female, White,31, Some-college, Mexico, Separated, Unmarried, Private, Other-service,0,0, <=50K,50,10,1,0,4,25,5,4,3,8,15
2936, Female, White,31, Some-college, Mexico, Separated, Unmarried, Private, Sales,0,0, <=50K,40,10,1,0,4,25,5,4,3,12,15
2937, Female, White,111, Some-college, Mexico, Widowed, Unmarried, Local-gov, Adm-clerical,0,0, <=50K,80,20,1,0,4,25,6,4,1,1,15
2938, Female, White,20, Some-college, Nicaragua, Never-married, Own-child, Private, Adm-clerical,0,0, <=50K,38,10,1,0,4,26,4,3,3,1,15
2939, Female, White,67, Some-college, Nicaragua, Widowed, Not-in-family, Private, Sales,0,0, <=50K,25,10,1,0,4,26,6,1,3,12,15
2940, Female, White,59, Some-college, Outlying-US(Guam-USVI-etc), Divorced, Not-in-family, Private, Exec-managerial,0,0, <=50K,52,10,1,0,4,27,0,1,3,4,15
